You may check your phone’s screen time settings for a more accurate estimate. Round to the nearest whole number - Number of hours",What are your top 3 reasons for using media (other than messaging)? (Select 3) - Selected Choice,What are your top 3 reasons for using media (other than messaging)? (Select 3) - Other (please specify): - Text,I browse my social media feed to see posts and updates from others.,"I view other users' profiles and the content they share. (e.g., influencers, friends, celebrities)",I read comments on other people’s posts.,"I watch stories, reels, shorts, or similar content posted by others.",I create my own original content for social media.,"I post photos, videos, stories, or other content on social media.","I share, repost, or recommend content to others.","I comment on, reply to, or interact with other people’s posts.",Which of the following statements best describes how much you know about deepfakes?,This is an attention check. Please select ‘Unlikely.’,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,"I know how to use search engines (e.g., Google, Bing, etc.) to find the information I need online.","I understand the political, economic, and social meanings behind media content.",I understand the different opinions and perspectives shared by others in the media.,"Beyond basic phone use, I use hardware (e.g., camera, microphone, lighting, etc.) and/or software (e.g., photo editing apps, Adobe, CapCut, Canva, Audacity, etc.) to create or edit social media content.","I regularly share posts, photos, videos, or other content on social media.","I regularly interact with other users by commenting on, replying to, or reacting to their posts.","I share my opinions and/or participate in online discussions in ways that can influence, inform, or 
challenge the thoughts of other people.","When I post or comment online, I try to consider different viewpoints about the 
topic.",I interact and/or collaborate with different people online to share ideas or achieve a common goal.,I compare information from different sources before deciding what to believe.,"I think critically about media content by comparing it with my own knowledge, opinions, and 
experiences.","I evaluate whether information in the media is accurate, reliable, and trustworthy.","I believe that [social media platform] takes users’ exposure to misinformation seriously.

12/07/2026 15:14,12/07/2026 15:15,0,3,10,0,19/07/2026 15:15,R_2QAR42WxafcV6WB,anonymous,EN,0.899999976,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:22,12/07/2026 15:22,0,3,8,0,19/07/2026 15:22,R_1mz79HmxnwnUwgW,anonymous,EN,0.699999988,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:23,12/07/2026 15:25,0,26,112,0,19/07/2026 15:25,R_3FPQ9vY0TDvBS3m,anonymous,EN,0.300000012,,"1,2,3",2,20,2,9,,4,3,4,4,4,5,"1,3,4,8,9",8,"6,8,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:27,12/07/2026 15:28,0,13,74,0,19/07/2026 15:28,R_b3FOKOE5kmBW9Wx,anonymous,EN,1,,"1,2,3",2,18,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:29,12/07/2026 15:33,0,41,245,0,19/07/2026 15:33,R_2aETIILDXDbuzxq,anonymous,EN,0.899999976,TRUE,"1,2,3",1,19,2,4,,3,3,5,3,4,4,"1,2,3,4,5,6,7,8,9,10",8,"1,7,9",,4,3,4,3,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:33,12/07/2026 15:34,0,3,14,0,19/07/2026 15:34,R_27dv8OZT2co9Ers,anonymous,EN,0.600000024,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:30,12/07/2026 15:34,0,41,226,0,19/07/2026 15:34,R_1rOcxF8ZbcbDUXw,anonymous,EN,0.300000012,,"1,2,3",2,19,2,7,,2,1,3,4,2,3,"4,7,8,9",6,"3,5,6",,3,4,2,4,1,4,3,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:24,12/07/2026 15:34,0,45,624,0,19/07/2026 15:34,R_1QB0hEfNew3NXJF,anonymous,EN,,,"1,2,3",2,20,3,11,,4,3,4,4,4,5,"1,4,5,6,7,8,9",5,"5,7,10",,3,3,4,5,2,4,3,3,4,2,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:26,12/07/2026 15:34,0,3,467,0,19/07/2026 15:34,R_2UW5MHpsPEgamU1,anonymous,EN,,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:32,12/07/2026 15:35,0,13,192,0,19/07/2026 15:35,R_TjdbL1iStjv3WNj,anonymous,EN,0,,"1,2,3",2,19,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:33,12/07/2026 15:41,0,41,476,0,19/07/2026 15:41,R_2P06FJmWzvV5O3z,anonymous,EN,0.300000012,,"1,2,3",1,20,3,10,,3,2,3,4,3,3,"1,4,7,10",4,"1,2,7",,2,2,4,4,2,2,2,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:34,12/07/2026 15:43,0,3,513,0,19/07/2026 15:43,R_2dWMJCE45OdtkD1,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:44,12/07/2026 15:47,0,26,130,0,19/07/2026 15:47,R_2bICWwjIWBzL2Nk,anonymous,EN,0.899999976,,"1,2,3",2,20,2,3,,3,2,4,2,2,3,"1,4",4,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:49,12/07/2026 15:49,0,3,37,0,19/07/2026 15:49,R_PNBJhHTk6O22lwJ,anonymous,EN,0.600000024,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:49,12/07/2026 15:50,0,13,58,0,19/07/2026 15:50,R_2y3IuoYRSn9hdjw,anonymous,EN,1,,"1,2,3",2,21,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:45,12/07/2026 15:54,0,68,574,0,19/07/2026 15:54,R_1DMhJ0EhELtpJ7p,anonymous,EN,0.800000012,,"1,2,3",2,18,1,7,,4,3,3,4,2,2,"1,4,7,8,10",8,"1,5,7",,3,2,3,3,2,2,3,2,4,2,2,4,2,3,1,3,,,1,1,1,2,1,3,1,3,,,,,,,,,,,,,,,,,,,,,6,
12/07/2026 15:49,12/07/2026 15:56,0,41,399,0,19/07/2026 15:56,R_1etsuSUh73w3b5C,anonymous,EN,0.899999976,,"1,2,3",2,19,1,9,,5,4,4,4,5,5,"1,4,6,7,10",5,"1,5,7",,4,4,4,4,1,2,2,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 16:01,12/07/2026 16:02,0,3,57,0,19/07/2026 16:02,R_1mJdyDaol1pin2m,anonymous,EN,0.899999976,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 15:57,12/07/2026 16:02,0,45,334,0,19/07/2026 16:03,R_Xvafz585MJnXXtD,anonymous,EN,1,TRUE,"1,2,3",2,19,2,4,,5,4,3,4,4,5,"1,3,4,5,7,8,9,10",4,"1,5,7",,4,4,5,4,2,2,2,3,5,2,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,1,
12/07/2026 15:26,12/07/2026 16:06,0,3,2363,0,19/07/2026 16:06,R_3hxoBpDjH9vkwlW,anonymous,EN,0.899999976,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 16:12,12/07/2026 16:13,0,3,57,0,19/07/2026 16:13,R_vH7OvHqaZcrKTId,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
19/07/2026 16:05,19/07/2026 16:20,0,100,940,1,19/07/2026 16:20,R_Dl5VCNSNNueG5J7,anonymous,EN,0.800000012,,"1,2,3",2,19,1,5,,4,3,5,3,2,3,"1,2,3,4,5,6,7,8,9,10",8,"5,6,7",,4,4,5,4,2,3,3,2,4,2,2,2,1,3,2,4,2,4,2,2,2,3,2,3,1,2,5,4,5,5,3,4,2,3,3,5,5,5,5,2,2,4,5,4,3,5,4,4Custom Value
12/07/2026 16:22,12/07/2026 16:23,0,3,28,0,19/07/2026 16:23,R_3TTxbYzXnWYRFZf,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 16:25,12/07/2026 16:28,0,41,193,0,19/07/2026 16:28,R_1hXwiGIAUNnD5ab,anonymous,EN,1,TRUE,"1,2,3",2,20,3,6,,4,3,3,2,5,4,"1,4,6,7,8,9,10",8,"4,5,7",,3,2,2,4,2,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 16:22,12/07/2026 16:29,0,45,431,0,19/07/2026 16:29,R_1lcc4KNTfDsAjCY,anonymous,EN,1,,"1,2,3",2,21,1,2,,4,2,2,5,1,4,"1,2,3,4,6,7,8,9,10",9,"1,5,6",,4,3,2,4,1,5,2,3,4,2,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 16:04,12/07/2026 16:40,0,49,2168,0,19/07/2026 16:40,R_pcpjkDAerurTsOd,anonymous,EN,0.899999976,TRUE,"1,2,3",2,19,1,9,,5,4,4,4,5,5,"1,4,6,7,9,10",5,"1,5,7",,4,4,4,4,1,2,2,3,4,2,,,1,2,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,1,
12/07/2026 16:34,12/07/2026 16:42,0,13,462,0,19/07/2026 16:42,R_poqPIMIq6aGVs09,anonymous,EN,1,,"1,2,3",1,21,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 16:48,12/07/2026 16:53,0,45,306,0,19/07/2026 16:53,R_2S1PHXJwXzV9yKS,anonymous,EN,0.699999988,TRUE,"1,2,3",2,18,1,9,,5,4,5,4,4,4,"1,4,6,7,8,10",9,"1,5,7",,5,4,5,5,3,3,5,4,4,2,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
12/07/2026 16:52,12/07/2026 16:55,0,26,158,0,19/07/2026 16:55,R_1GvQhLYOyFCGm4k,anonymous,EN,0.699999988,,"1,2,3",2,20,2,11,,4,2,3,3,2,3,"1,4,6,7,8,10",3,"1,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 17:14,12/07/2026 17:15,0,3,41,0,19/07/2026 17:15,R_RKMGqyN3HQheAzD,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 17:19,12/07/2026 17:19,0,3,8,0,19/07/2026 17:19,R_2qdUR4lMglXCsyM,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 17:19,12/07/2026 17:20,0,3,29,0,19/07/2026 17:20,R_021YiyRd6p25iTv,anonymous,EN,0.400000006,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 17:20,12/07/2026 17:22,0,13,91,0,19/07/2026 17:22,R_3EnWEWMQWZP7OJJ,anonymous,EN,1,,"1,2,3",2,18,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 17:27,12/07/2026 17:27,0,13,49,0,19/07/2026 17:27,R_3EgNC6L1vAlHJCZ,anonymous,EN,0.100000001,TRUE,"1,2,3",2,19,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 17:27,12/07/2026 17:31,0,41,223,0,19/07/2026 17:31,R_3oAcsAikOWuOZwS,anonymous,EN,0.400000006,,"1,2,3",3,20,2,3,,4,2,5,5,3,5,"3,4,5,6,8,9,10",9,"5,7,9",,4,4,4,4,3,2,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 17:31,12/07/2026 17:31,0,3,16,0,19/07/2026 17:31,R_2zpaZdtS9zQd5f3,anonymous,EN,0.100000001,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 17:32,12/07/2026 17:32,0,3,6,0,19/07/2026 17:32,R_XjnuqMlyKe1B0Nb,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
19/07/2026 17:49,19/07/2026 17:58,0,100,528,1,19/07/2026 17:58,R_z9ixR8oMNnvGQIp,anonymous,EN,0.5,,"1,2,3",2,18,2,2,,4,4,5,2,3,4,"1,3,4,5,6,8,9,10",10,"2,5,6",,5,4,5,4,2,3,2,2,4,2,2,4,2,3,2,2,2,3,1,1,1,2,2,3,2,3,5,4,5,4,3,4,2,3,3,3,4,4,1,2,1,3,4,5,1,5,6,6Custom Value
12/07/2026 17:53,12/07/2026 18:02,0,60,509,0,19/07/2026 18:02,R_3M6HPzu1zQxlo8a,anonymous,EN,0.100000001,,"1,2,3",2,20,2,5,,5,4,4,2,3,5,"1,3,4,6,7,8,9,10",6,"1,5,7",,4,3,5,5,1,1,1,2,5,2,,,1,2,2,2,,,1,5,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,3,
12/07/2026 18:03,12/07/2026 18:03,0,3,23,0,19/07/2026 18:03,R_cOdIJu9D1rZ42el,anonymous,EN,0.100000001,TRUE,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 18:01,12/07/2026 18:07,0,49,350,0,19/07/2026 18:07,R_3O97NvtMqQEI7zm,anonymous,EN,0.300000012,,"1,2,3",2,18,1,10,,3,1,2,2,2,3,"1,3,4,7,8,9,10",5,"1,2,3",,3,2,2,3,2,2,2,2,3,2,2,2,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
12/07/2026 18:24,12/07/2026 18:25,0,26,92,0,19/07/2026 18:25,R_3ealkBo50qpQDkM,anonymous,EN,0.300000012,,"1,2,3",2,21,1,7,,3,3,3,4,2,2,"1,2,4,6,7,9",7,"2,3,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 18:24,12/07/2026 18:26,0,13,91,0,19/07/2026 18:26,R_1n7M4r8pqCIWlFF,anonymous,EN,0.899999976,,"1,2,3",2,19,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 18:33,12/07/2026 18:44,0,26,673,0,19/07/2026 18:44,R_1jMIFShtXFvFt7o,anonymous,EN,0.899999976,,"1,2,3",1,20,3,3,,3,5,5,5,1,3,"1,2,3,4,5,6,7,8,9,10",2,"2,6,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 18:54,12/07/2026 19:00,0,26,372,0,19/07/2026 19:00,R_1rrfOWO72p9xz75,anonymous,EN,1,,"1,2,3",3,20,3,7,,4,4,4,2,4,4,"5,6,8,9,10",12,"2,6,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 19:02,12/07/2026 19:08,0,45,377,0,19/07/2026 19:08,R_0quHu8BVVeh9qyB,anonymous,EN,0.800000012,TRUE,"1,2,3",2,19,1,11,,2,4,4,3,1,4,"1,3,4,5,6,7,8,9,10",12,"1,2,7",,2,3,4,2,4,3,5,4,4,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 19:35,12/07/2026 19:41,0,41,364,0,19/07/2026 19:41,R_2yfoFRGmxhhDLta,anonymous,EN,0.899999976,,"1,2,3",2,20,2,7,,2,5,3,2,4,4,"1,3,4,5,7,8,9,10",9,"1,9,10",,2,2,2,3,1,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 20:03,12/07/2026 20:06,0,41,140,0,19/07/2026 20:06,R_28RJBP9qDvn0jB9,anonymous,EN,0.300000012,,"1,2,3",1,22,2,11,,2,2,2,2,2,2,1,12,"1,2,3",,2,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 22:06,12/07/2026 22:08,0,12,144,0,19/07/2026 22:08,R_a4tok4iZg1sKf2F,anonymous,EN,0.400000006,,"1,2,3",1,20,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 23:51,12/07/2026 23:51,0,3,10,0,19/07/2026 23:51,R_1f2GsDaZwHvW6Pi,anonymous,EN,0.400000006,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12/07/2026 23:52,12/07/2026 23:53,0,3,26,0,19/07/2026 23:53,R_3FPNomueBf7Sshe,anonymous,EN,0.899999976,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 00:15,13/07/2026 00:16,0,13,38,0,20/07/2026 00:16,R_PNZ52rrOoX1QxsR,anonymous,EN,0.800000012,,"1,2,3",2,18,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 00:37,13/07/2026 00:44,0,81,462,0,20/07/2026 00:44,R_1JDZYAqZ6yNHIBG,anonymous,EN,0,,"1,2,3",2,21,3,9,,4,3,5,5,3,4,"1,4,6,10",8,"1,7,10",,4,3,5,4,2,2,2,1,4,2,2,4,2,4,2,5,2,5,1,4,1,3,1,4,2,3,5,4,4,2,1,1,,,,,,,,,,,,,,,7,
13/07/2026 00:53,13/07/2026 00:56,0,26,191,0,20/07/2026 00:56,R_3KBWyluhineCmmm,anonymous,EN,0.800000012,,"1,2,3",1,18,1,2,,3,5,3,3,3,4,"1,3,4,5,7,9,10",6,"1,3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 01:11,13/07/2026 01:17,0,64,340,0,20/07/2026 01:17,R_1k1B7BTLoEQSth9,anonymous,EN,0.300000012,,"1,2,3",1,19,1,11,,3,3,3,3,3,3,"1,4,6,7,10",4,"2,3,5",,3,3,2,2,3,3,2,2,1,2,2,4,1,3,,,,,1,4,1,3,1,3,2,3,,,,,,,,,,,,,,,,,,,,,4,
13/07/2026 01:15,13/07/2026 01:23,0,64,479,0,20/07/2026 01:23,R_ph0MroB5mLr94kx,anonymous,EN,0.300000012,,"1,2,3",2,19,1,6,,2,1,2,2,2,4,"1,4,5,7,10",3,"1,2,5",,4,2,2,3,4,4,3,2,4,2,2,2,1,2,1,3,,,1,4,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,2,
13/07/2026 01:28,13/07/2026 01:29,0,13,93,0,20/07/2026 01:29,R_2uJqakbbEzCRHQI,anonymous,EN,1,,"1,2,3",2,19,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 02:22,13/07/2026 02:25,0,49,161,0,20/07/2026 02:25,R_32PEyH1NxVDSib7,anonymous,EN,0.100000001,TRUE,"1,2,3",1,18,1,5,,5,3,5,4,4,5,"1,2,3,4,5,6,7,8,9,10",12,"2,3,5",,4,3,5,5,5,5,5,5,3,4,,,2,3,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
13/07/2026 02:29,13/07/2026 02:49,0,41,1206,0,20/07/2026 02:49,R_3rSbWO0WE1XrCmw,anonymous,EN,0.800000012,,"1,2,3",2,18,1,5,,4,3,3,4,4,3,"1,4,7,9,10",12,"1,5,7",,3,4,4,4,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 02:50,13/07/2026 03:00,0,56,570,0,20/07/2026 03:00,R_1daEupx9tz4nuZi,anonymous,EN,0.5,,"1,2,3",1,18,1,6,,5,4,5,4,4,5,"1,3,4,6,8,9",10,"7,9,10",,4,4,4,5,2,2,3,2,4,2,1,5,,,2,1,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,3,
13/07/2026 02:54,13/07/2026 03:02,0,41,421,0,20/07/2026 03:02,R_116nLJjlibxuz5p,anonymous,EN,1,,"1,2,3",2,18,1,5,,3,2,3,3,1,2,"1,3,4,9,10",4,"1,5,7",,3,3,3,4,1,3,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 03:08,13/07/2026 03:16,0,41,444,0,20/07/2026 03:16,R_2rUYChRM0LWDd7Z,anonymous,EN,0,,"1,2,3",2,21,3,11,,5,4,5,3,3,3,"4,6,7,8,9,10",10,"4,5,7",,5,3,4,5,3,3,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 03:24,13/07/2026 03:24,0,3,41,0,20/07/2026 03:25,R_AjSFflItUyLA6qt,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 03:26,13/07/2026 03:31,0,53,327,0,20/07/2026 03:31,R_264j56J9WFowD02,anonymous,EN,1,,"1,2,3",2,23,1,11,,4,4,4,5,4,4,"1,4,5,6,7,9",12,"1,7,8",,4,4,4,4,3,3,3,3,4,2,,,,,,,,,1,5,1,2,,,1,4,,,,,,,,,,,,,,,,,,,,,3,
13/07/2026 03:31,13/07/2026 03:32,0,13,66,0,20/07/2026 03:32,R_3feoX4zO0tyQgJF,anonymous,EN,1,,"1,2,3",2,23,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 03:43,13/07/2026 03:45,0,13,102,0,20/07/2026 03:45,R_1pLkqYcIgsEMAd2,anonymous,EN,0.899999976,,"1,2,3",2,18,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 03:42,13/07/2026 03:56,0,68,783,0,20/07/2026 03:56,R_3J1Qro68ozSJBK9,anonymous,EN,0.800000012,,"1,2,3",2,20,2,4,,5,5,5,5,5,5,"1,3,4,5,6,7,8,9,10",9,"1,5,7",,5,2,5,5,1,1,4,2,5,2,2,5,2,1,,,2,4,1,4,1,5,2,2,1,3,,,,,,,,,,,,,,,,,,,,,6,
13/07/2026 03:58,13/07/2026 04:02,0,26,263,0,20/07/2026 04:02,R_2fvo2GOS7Th4de1,anonymous,EN,0.5,,"1,2,3",2,21,3,3,,4,2,4,2,5,5,"1,4,7,8",3,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 04:07,13/07/2026 04:07,0,13,39,0,20/07/2026 04:07,R_z897upE82rgUCaJ,anonymous,EN,0.800000012,,"1,2,3",2,18,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 04:46,13/07/2026 04:47,0,13,45,0,20/07/2026 04:47,R_3KGAHShAWT0FctK,anonymous,EN,0.899999976,,"1,2,3",2,21,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 05:14,13/07/2026 05:15,0,3,33,0,20/07/2026 05:15,R_2cwrG3ffOEMaUeX,anonymous,EN,0.100000001,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 05:17,13/07/2026 05:24,0,49,467,0,20/07/2026 05:25,R_1pR8WgduW1hBivl,anonymous,EN,1,,"1,2,3",2,19,2,2,,2,3,4,4,3,2,"1,4,5,7,9,10",5,"2,3,5",,2,2,3,3,2,2,3,2,4,2,,,,,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
13/07/2026 05:53,13/07/2026 06:03,0,81,570,0,20/07/2026 06:03,R_uwhihIfOU5nQLrr,anonymous,EN,0.400000006,,"1,2,3",2,22,4,9,,4,3,3,5,4,3,"3,7,8",8,"1,2,6",,3,3,2,2,1,4,2,2,2,2,2,5,1,3,1,2,2,3,1,5,1,5,2,5,2,3,2,5,4,5,2,3,,,,,,,,,,,,,,,4,
13/07/2026 06:07,13/07/2026 06:07,0,3,8,0,20/07/2026 06:07,R_27d4T3aVaYF7ifY,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 06:10,13/07/2026 06:11,0,3,24,0,20/07/2026 06:11,R_1k19FFWRwXs40vn,anonymous,EN,1,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 06:28,13/07/2026 06:30,0,3,73,0,20/07/2026 06:30,R_3fpDnSATKDiMxQp,anonymous,EN,0.899999976,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
13/07/2026 07:25,13/07/2026 07:31,0,45,397,0,20/07/2026 07:31,R_1nW9twGGoZpoZdf,anonymous,EN,1,,"1,2,3",2,21,4,9,,4,5,4,3,5,5,"1,3,4,5,8,9,10",12,"1,5,7",,4,3,4,5,2,3,2,2,4,2,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
13/07/2026 07:32,13/07/2026 07:35,0,3,163,0,20/07/2026 07:35,R_1FlVYwcfn1BXMRX,anonymous,EN,0.899999976,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
